date,so2,no2,rspm,spm,pm2_5,stn_code,sampling_date,state,location,agency,type,location_monitoring_station,date.1,_source_file,_city_norm,city,pm2_5_index,rspm_index,no2_index,so2_index,AQI
1/2/2004,6.733333333,37.5,97.0,233.9,,95,1/2/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/1/2004,data.csv,hyderabad,hyderabad,,97.0,46.875,8.41666666625,97.0
1/3/2004,6.333333333,38.26666667,95.6,220.3111111,,95,1/2/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/1/2004,data.csv,hyderabad,hyderabad,,95.6,47.8333333375,7.916666666249999,96.0
1/4/2004,5.933333333,39.03333333,94.2,206.7222222,,95,1/2/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/1/2004,data.csv,hyderabad,hyderabad,,94.2,48.7916666625,7.41666666625,94.0
1/5/2004,5.533333333,39.8,92.8,193.1333333,,95,1/5/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",5/1/2004,data.csv,hyderabad,hyderabad,,92.8,49.75,6.91666666625,93.0
1/6/2004,5.266666667,38.9,90.35,193.35,,95,1/5/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",5/1/2004,data.csv,hyderabad,hyderabad,,90.35,48.625,6.58333333375,90.0
1/7/2004,5.0,38.0,87.9,193.5666667,,95,1/5/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",5/1/2004,data.csv,hyderabad,hyderabad,,87.9,47.5,6.25,88.0
1/8/2004,4.733333333,37.1,85.45,193.7833333,,95,1/5/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",5/1/2004,data.csv,hyderabad,hyderabad,,85.45,46.375,5.91666666625,85.0
1/9/2004,4.466666667,36.2,83.0,194.0,,95,1/9/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",9/1/2004,data.csv,hyderabad,hyderabad,,83.0,45.25,5.58333333375,83.0
1/10/2004,4.511111111,35.95555556,74.96666667,180.2666667,,95,1/9/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",9/1/2004,data.csv,hyderabad,hyderabad,,74.96666667,44.94444445,5.6388888887499995,75.0
1/11/2004,4.555555556,35.71111111,66.93333333,166.5333333,,95,1/9/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",9/1/2004,data.csv,hyderabad,hyderabad,,66.93333333,44.638888887499995,5.694444445,67.0
1/12/2004,4.6,35.46666667,58.9,152.8,,95,1/12/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",12/1/2004,data.csv,hyderabad,hyderabad,,58.9,44.3333333375,5.75,59.0
1/13/2004,4.591666667,42.34166667,64.86666667,158.0166667,,95,1/12/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",12/1/2004,data.csv,hyderabad,hyderabad,,64.86666667,52.6856837648718,5.73958333375,65.0
1/14/2004,4.583333333,49.21666667,70.83333333,163.2333333,,95,1/12/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",12/1/2004,data.csv,hyderabad,hyderabad,,70.83333333,61.32350427769231,5.729166666249999,71.0
1/15/2004,4.575,56.09166667,76.8,168.45,,95,1/12/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",12/1/2004,data.csv,hyderabad,hyderabad,,76.8,69.96132479051282,5.71875,77.0
1/16/2004,4.566666667,62.96666667,82.76666667,173.6666667,,95,16-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/16/2004,data.csv,hyderabad,hyderabad,,82.76666667,78.59914530333333,5.70833333375,83.0
1/17/2004,4.6,63.4,80.55555556,172.7111111,,95,16-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/16/2004,data.csv,hyderabad,hyderabad,,80.55555556,79.14358974358974,5.75,81.0
1/18/2004,4.633333333,63.83333333,78.34444444,171.7555556,,95,16-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/16/2004,data.csv,hyderabad,hyderabad,,78.34444444,79.68803418384616,5.79166666625,80.0
1/19/2004,4.666666667,64.26666667,76.13333333,170.8,,95,19-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/19/2004,data.csv,hyderabad,hyderabad,,76.13333333,80.23247863666667,5.833333333750001,80.0
1/20/2004,4.608333333,56.50833333,72.325,163.925,,95,19-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/19/2004,data.csv,hyderabad,hyderabad,,72.325,70.48482905564103,5.76041666625,72.0
1/21/2004,4.55,48.75,68.51666667,157.05,,95,19-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/19/2004,data.csv,hyderabad,hyderabad,,68.51666667,60.73717948717949,5.6875,69.0
1/22/2004,4.491666667,40.99166667,64.70833333,150.175,,95,19-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/19/2004,data.csv,hyderabad,hyderabad,,64.70833333,,5.61458333375,65.0
1/23/2004,4.433333333,33.23333333,60.9,143.3,,95,23-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/23/2004,data.csv,hyderabad,hyderabad,,60.9,41.5416666625,5.54166666625,61.0
1/24/2004,4.675,35.2875,64.1375,155.6375,,95,23-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/23/2004,data.csv,hyderabad,hyderabad,,64.1375,44.109375,5.84375,64.0
1/25/2004,4.916666667,37.34166667,67.375,167.975,,95,23-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/23/2004,data.csv,hyderabad,hyderabad,,67.375,46.6770833375,6.145833333750001,67.0
1/26/2004,5.158333333,39.39583333,70.6125,180.3125,,95,23-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/23/2004,data.csv,hyderabad,hyderabad,,70.6125,49.244791662500006,6.44791666625,71.0
1/27/2004,5.4,41.45,73.85,192.65,,95,27-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/27/2004,data.csv,hyderabad,hyderabad,,73.85,51.565384615384616,6.75,74.0
1/28/2004,4.1,25.275,51.275,126.325,,95,27-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/27/2004,data.csv,hyderabad,hyderabad,,51.275,31.59375,5.125,51.0
1/29/2004,2.8,9.1,28.7,60.0,,365,29-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",Jublee Hills Hyderabad,1/29/2004,data.csv,hyderabad,hyderabad,,28.7,11.375,3.5,29.0
1/30/2004,4.533333333,56.3,47.33333333,116.3,,95,30-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/30/2004,data.csv,hyderabad,hyderabad,,47.33333333,70.22307692307692,5.66666666625,70.0
1/31/2004,4.222222222,53.06666667,48.98888889,120.8666667,,95,30-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/30/2004,data.csv,hyderabad,hyderabad,,48.98888889,66.16068376487179,5.2777777775,66.0
2/1/2004,3.911111111,49.83333333,50.64444444,125.4333333,,95,30-01-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/30/2004,data.csv,hyderabad,hyderabad,,,62.098290594102565,4.8888888887499995,62.0
2/2/2004,3.6,46.6,52.3,130.0,,203,2/2/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"Uppal, Modern Foods & Industries IDA, Hyderabad",2/2/2004,data.csv,hyderabad,hyderabad,,52.3,58.03589743589744,4.5,58.0
2/3/2004,3.8,30.4,47.15,112.85,,95,2/3/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/2/2004,data.csv,hyderabad,hyderabad,,47.15,38.0,4.75,47.0
2/4/2004,3.811111111,38.86666667,59.91111111,138.1666667,,95,2/3/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/2/2004,data.csv,hyderabad,hyderabad,,59.91111111,48.5833333375,4.76388888875,60.0
2/5/2004,3.822222222,47.33333333,72.67222222,163.4833333,,95,2/3/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/2/2004,data.csv,hyderabad,hyderabad,,72.67222222,58.95726495307692,4.7777777775,73.0
2/6/2004,3.833333333,55.8,85.43333333,188.8,,95,2/6/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",6/2/2004,data.csv,hyderabad,hyderabad,,85.43333333,69.59487179487179,4.79166666625,85.0
2/7/2004,3.788888889,57.57777778,73.5,168.4222222,,95,2/6/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",6/2/2004,data.csv,hyderabad,hyderabad,,73.5,71.82849003128204,4.73611111125,74.0
2/8/2004,3.744444444,59.35555556,61.56666667,148.0444444,,95,2/6/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",6/2/2004,data.csv,hyderabad,hyderabad,,61.56666667,74.06210826769231,4.680555555,74.0
2/9/2004,3.7,61.13333333,49.63333333,127.6666667,,95,2/9/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",9/2/2004,data.csv,hyderabad,hyderabad,,49.63333333,76.29572649153846,4.625,76.0
2/10/2004,3.716666667,60.31666667,59.78333333,145.3,,95,2/9/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",9/2/2004,data.csv,hyderabad,hyderabad,,59.78333333,75.26965812384614,4.64583333375,75.0
2/11/2004,3.733333333,59.5,69.93333333,162.9333333,,95,2/9/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",9/2/2004,data.csv,hyderabad,hyderabad,,69.93333333,74.24358974358975,4.66666666625,74.0
2/12/2004,3.75,58.68333333,80.08333333,180.5666667,,95,2/9/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",9/2/2004,data.csv,hyderabad,hyderabad,,80.08333333,73.21752136333333,4.6875,80.0
2/13/2004,3.766666667,57.86666667,90.23333333,198.2,,95,13-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/13/2004,data.csv,hyderabad,hyderabad,,90.23333333,72.19145299564103,4.70833333375,90.0
2/14/2004,4.855555556,58.48888889,95.26666667,200.6111111,,95,13-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/13/2004,data.csv,hyderabad,hyderabad,,95.26666667,72.97321937461538,6.069444444999999,95.0
2/15/2004,5.944444444,59.11111111,100.3,203.0222222,,95,13-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/13/2004,data.csv,hyderabad,hyderabad,,,73.75498575358975,7.430555555,74.0
2/16/2004,7.033333333,59.73333333,105.3333333,205.4333333,,95,16-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/16/2004,data.csv,hyderabad,hyderabad,,103.87919460872483,74.5367521325641,8.79166666625,104.0
2/17/2004,6.75,57.45833333,100.5,205.9333333,,95,16-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/16/2004,data.csv,hyderabad,hyderabad,,,71.67841879923077,8.4375,72.0
2/18/2004,6.466666667,55.18333333,95.66666667,206.4333333,,95,16-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/16/2004,data.csv,hyderabad,hyderabad,,95.66666667,68.82008546589744,8.08333333375,96.0
2/19/2004,6.183333333,52.90833333,90.83333333,206.9333333,,95,16-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/16/2004,data.csv,hyderabad,hyderabad,,90.83333333,65.9617521325641,7.72916666625,91.0
2/20/2004,5.9,50.63333333,86.0,207.4333333,,95,20-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/20/2004,data.csv,hyderabad,hyderabad,,86.0,63.10341879923077,7.375,86.0
2/21/2004,5.877777778,56.26666667,86.21111111,202.9555556,,95,20-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/20/2004,data.csv,hyderabad,hyderabad,,86.21111111,70.18119658538461,7.347222222499999,86.0
2/22/2004,5.855555556,61.9,86.42222222,198.4777778,,95,20-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/20/2004,data.csv,hyderabad,hyderabad,,86.42222222,77.25897435897436,7.319444444999999,86.0
2/23/2004,5.833333333,67.53333333,86.63333333,194.0,,95,23-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/23/2004,data.csv,hyderabad,hyderabad,,86.63333333,84.3367521325641,7.291666666249999,87.0
2/24/2004,4.688888889,52.95555556,78.52222222,180.6666667,,95,23-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/23/2004,data.csv,hyderabad,hyderabad,,78.52222222,66.02108262666667,5.8611111112500005,79.0
2/25/2004,3.544444444,38.37777778,70.41111111,167.3333333,,95,23-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/23/2004,data.csv,hyderabad,hyderabad,,70.41111111,47.972222225,4.430555555,70.0
2/26/2004,2.4,23.8,62.3,154.0,,365,26-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",Jublee Hills Hyderabad,2/26/2004,data.csv,hyderabad,hyderabad,,62.3,29.75,3.0,62.0
2/27/2004,5.7,60.2,88.65,266.85,,95,27-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/27/2004,data.csv,hyderabad,hyderabad,,88.65,75.12307692307692,7.125,89.0
2/28/2004,5.122222222,52.38888889,92.35555556,257.0444444,,95,27-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/27/2004,data.csv,hyderabad,hyderabad,,92.35555556,65.30911681051282,6.402777777500001,92.0
2/29/2004,4.544444444,44.57777778,96.06111111,247.2388889,,95,27-02-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",2/27/2004,data.csv,hyderabad,hyderabad,,96.06111111,55.495156697948715,5.680555555,96.0
3/1/2004,3.966666667,36.76666667,99.76666667,237.4333333,,95,3/1/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/3/2004,data.csv,hyderabad,hyderabad,,99.76666667,45.9583333375,4.95833333375,100.0
3/2/2004,4.025,39.33333333,96.66666667,233.4833333,,95,3/1/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/3/2004,data.csv,hyderabad,hyderabad,,96.66666667,49.166666662500006,5.03125,97.0
3/3/2004,4.083333333,41.9,93.56666667,229.5333333,,95,3/1/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/3/2004,data.csv,hyderabad,hyderabad,,93.56666667,52.13076923076923,5.104166666249999,94.0
3/4/2004,4.141666667,44.46666667,90.46666667,225.5833333,,95,3/1/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",1/3/2004,data.csv,hyderabad,hyderabad,,90.46666667,55.35555555974359,5.17708333375,90.0
3/5/2004,4.2,47.03333333,87.36666667,221.6333333,,95,3/5/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",5/3/2004,data.csv,hyderabad,hyderabad,,87.36666667,58.580341876153845,5.25,87.0
3/6/2004,3.9,42.38888889,80.07777778,209.9222222,,95,3/5/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",5/3/2004,data.csv,hyderabad,hyderabad,,80.07777778,52.74501424641025,4.875,80.0
3/7/2004,3.6,37.74444444,72.78888889,198.2111111,,95,3/5/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",5/3/2004,data.csv,hyderabad,hyderabad,,72.78888889,47.18055555,4.5,73.0
3/8/2004,3.3,33.1,65.5,186.5,,203,3/8/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"Uppal, Modern Foods & Industries IDA, Hyderabad",8/3/2004,data.csv,hyderabad,hyderabad,,65.5,41.375,4.125,66.0
3/9/2004,5.4,44.9,121.3,438.7,,95,3/9/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",9/3/2004,data.csv,hyderabad,hyderabad,,114.48791946308725,55.9,6.75,114.0
3/10/2004,5.55,57.35,96.3,343.0,,95,3/9/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",9/3/2004,data.csv,hyderabad,hyderabad,,96.3,71.5423076923077,6.9375,96.0
3/11/2004,5.7,69.8,71.3,247.3,,95,3/11/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",11/3/2004,data.csv,hyderabad,hyderabad,,71.3,87.18461538461537,7.125,87.0
3/12/2004,3.0,38.4,66.0,168.2,,203,3/12/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"Uppal, Modern Foods & Industries IDA, Hyderabad",12/3/2004,data.csv,hyderabad,hyderabad,,66.0,48.0,3.75,66.0
3/13/2004,3.433333333,40.76666667,70.04444444,181.0666667,,203,3/12/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"Uppal, Modern Foods & Industries IDA, Hyderabad",12/3/2004,data.csv,hyderabad,hyderabad,,70.04444444,,4.29166666625,70.0
3/14/2004,3.866666667,43.13333333,74.08888889,193.9333333,,203,3/12/2004,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"Uppal, Modern Foods & Industries IDA, Hyderabad",12/3/2004,data.csv,hyderabad,hyderabad,,74.08888889,53.68034187615385,4.83333333375,74.0
3/15/2004,4.3,45.5,78.13333333,206.8,,95,15-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/15/2004,data.csv,hyderabad,hyderabad,,78.13333333,56.65384615384615,5.375,78.0
3/16/2004,4.133333333,51.46666667,93.32222222,227.8666667,,95,15-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/15/2004,data.csv,hyderabad,hyderabad,,93.32222222,64.15042735461539,5.16666666625,93.0
3/17/2004,3.966666667,57.43333333,108.5111111,248.9333333,,95,15-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/15/2004,data.csv,hyderabad,hyderabad,,105.99060401946308,71.64700854282052,4.95833333375,106.0
3/18/2004,3.8,63.4,123.7,270.0,,203,18-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"Uppal, Modern Foods & Industries IDA, Hyderabad",3/18/2004,data.csv,hyderabad,hyderabad,,116.08255033557047,79.14358974358974,4.75,116.0
3/19/2004,3.9,39.15,67.35,176.5,,95,19-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/19/2004,data.csv,hyderabad,hyderabad,,67.35,48.9375,4.875,67.0
3/20/2004,4.35,45.75,75.95,204.3833333,,95,19-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/19/2004,data.csv,hyderabad,hyderabad,,75.95,56.967948717948715,5.4375,76.0
3/21/2004,4.8,52.35,84.55,232.2666667,,95,19-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/19/2004,data.csv,hyderabad,hyderabad,,84.55,65.26025641025642,6.0,85.0
3/22/2004,5.25,58.95,93.15,260.15,,95,22-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/22/2004,data.csv,hyderabad,hyderabad,,93.15,73.5525641025641,6.5625,93.0
3/23/2004,2.4,19.6,47.0,114.7,,365,23-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",Jublee Hills Hyderabad,3/23/2004,data.csv,hyderabad,hyderabad,,47.0,24.5,3.0,47.0
3/24/2004,2.966666667,27.68888889,55.36666667,158.3888889,,365,23-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",Jublee Hills Hyderabad,3/23/2004,data.csv,hyderabad,hyderabad,,55.36666667,34.6111111125,3.70833333375,55.0
3/25/2004,3.533333333,35.77777778,63.73333333,202.0777778,,365,23-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,"Residential, Rural and other Areas",Jublee Hills Hyderabad,3/23/2004,data.csv,hyderabad,hyderabad,,63.73333333,44.722222225,4.41666666625,64.0
3/26/2004,4.1,43.86666667,72.1,245.7666667,,95,26-03-04,Andhra Pradesh,Hyderabad,Andhra Pradesh State Pollution Control Board,Industrial Area,"C.I.T.D., Balanagar, Plot no. A1 to A8, IDA, Hyderabad",3/26/2004,data.csv,hyderabad,hyderabad,,72.1,54.60170940589744,5.125,72.0
